Record ID,Article Title,Summary,Source Name,Source Domain,Canonical URL,Published At,Author,Categories,Event Cluster ID,Source URL
news:167ebfbff319aa1f,Exact semantic readout from compressed vector representations,"arXiv:2609.18047v1 Announce Type: new Abstract: We characterize when compressed vector representations admit exact linear or affine readouts of a finite lexicon's truth conditions: one fixed map per predicate, sending each entity vector to the corresponding truth vector. A necessary and sufficient row-space condition determines existence; the augmented truth matrix has rank r, giving minimum dimension r in the linear case, and r-1 in the affine. Exact readouts return values in a shared truth bas",arXiv Computer Science - Computation & Language,arxiv.org,https://arxiv.org/abs/2609.18047,2026-09-17T04:00:00Z,Daniel Quigley,Research,cluster:ev-102,https://arxiv.org/abs/2609.18047
news:cb6b4bc2e17fbb34,From a River in Gilead to the Inference Distributions of Large Language Models: Covert Dialect Bias and Linguistic Profiling at Scale,"arXiv:2609.18068v1 Announce Type: new Abstract: Large language models (LLMs) are increasingly deployed in high-stakes domains such as housing screening. While alignment techniques mitigate explicit racial bias in generated text, they often leave covert attitudinal associations in internal probability distributions untouched. Adapting the matched-guise sociolinguistic paradigm, we examine covert dialect bias in housing-related social judgments across four varieties: Standard American English (SAE",arXiv Computer Science - Computation & Language,arxiv.org,https://arxiv.org/abs/2609.18068,2026-09-17T04:00:00Z,"Chowdhury Mohammad Abdullah, Rita Orji",Research | Policy & Security,cluster:ev-103,https://arxiv.org/abs/2609.18068
news:257cb044527a05fe,Linguistic Triggers of Gender and Racial Bias in Open-Weight LLMs Applied to Recruitment,"arXiv:2609.18106v1 Announce Type: new Abstract: Open-weight large language models are rapidly entering hiring pipelines, yet their discriminatory failure modes -- and the regulatory exposure these create under the EU AI Act high-risk classification (Annex III) and U.S. EEOC adverse-impact analysis -- remain poorly understood. We present the first systematic, multi-model audit of open-weight LLMs that treats job-posting language as the primary experimental variable, evaluating six models (Llama 3",arXiv Computer Science - Computation & Language,arxiv.org,https://arxiv.org/abs/2609.18106,2026-09-17T04:00:00Z,"Kosuke Kitahara, Nobuhiro Yamaguchi",AI Models | Research | Companies,cluster:ev-104,https://arxiv.org/abs/2609.18106
news:e2608cfb965df55a,DualSQL: Text-to-SQL with Multi-Agent Reinforcement Learning,"arXiv:2609.18135v1 Announce Type: new Abstract: State-of-the-art Text-to-SQL systems are typically multi-agent pipelines centered around two fundamental tasks: schema linking and SQL generation. However, existing work trains separate models for each task, failing to leverage the synergy between these interrelated tasks. In this work, we propose DualSQL, a new Text-to-SQL system consisting of two agents powered by a single model backbone. The agents share the same model weights and agentic scaffo",arXiv Computer Science - Computation & Language,arxiv.org,https://arxiv.org/abs/2609.18135,2026-09-17T04:00:00Z,"Shijie Chen, Yu Gan, Yeounoh Chung, Jiani Zhang, Quannan Li, Sravan Babu Bodapati, Cody J. Greer, Yu Su, Fatma Ozcan",AI Models | Agents | Developer Tools | Research,cluster:ev-105,https://arxiv.org/abs/2609.18135
news:72a8a495d540fced,Building the materials foundation for AI,"The AI boom is becoming a materials challenge. As AI pushes computing into new territory, the materials behind that infrastructure are becoming just as crucial as the algorithms running on it. Semiconductors and data centers are approaching physical limits around performance, thermal management, electrical efficiency, and reliability, creating new demands for materials that can do&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/16/1144014/building-the-materials-foundation-for-ai,2026-09-16T12:47:34Z,MIT Technology Review Insights,General AI,cluster:ev-106,https://www.technologyreview.com/2026/09/16/1144014/building-the-materials-foundation-for-ai/
news:99c197b857db93c0,Roundtables: Could AI really kill us all?,"Listen to the session or watch below Employees at the world&#8217;s leading AI labs are saying there&#8217;s a real possibility that advanced AI could destroy humanity. Are they right? Or is this more scaremongering and hype? Watch a conversation unpacking AI extinction fears: where they come from, whether they hold any water, and, if so,&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/15/1143936/roundtables-will-ai-really-kill-us-all,2026-09-15T17:47:51Z,MIT Technology Review,General AI,cluster:ev-107,https://www.technologyreview.com/2026/09/15/1143936/roundtables-will-ai-really-kill-us-all/
news:bbc580c5edcd06c9,What’s at stake in AI’s trillion-dollar gamble,"When Jessica Wachter, a finance professor at the University of Pennsylvania’s Wharton School, wanted to assess AI’s impact on the economy over the next few years, she faced a long list of business and technical uncertainties. So she started with what she calls a “remarkable fact” that is not in question: A handful of so-called&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/15/1144028/ai-infrastructure-boom-investment-bubble-risk,2026-09-15T10:00:00Z,David Rotman,General AI,cluster:ev-108,https://www.technologyreview.com/2026/09/15/1144028/ai-infrastructure-boom-investment-bubble-risk/
news:b34c9950bb391a26,The AI industry has taken a doomer turn. What now?,"This story appeared in The Algorithm, our weekly newsletter on AI. To get stories like this in your inbox first,&#160;sign up here. This weekend, Dario Amodei, CEO of Anthropic, posted an essay calling for a brake on the pace of development of LLMs. Amodei cites the looming dangers he sees from the technology, from its&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/14/1144048/the-ai-industry-has-taken-a-doomer-turn-what-now,2026-09-14T17:54:22Z,Will Douglas Heaven,Companies,cluster:ev-109,https://www.technologyreview.com/2026/09/14/1144048/the-ai-industry-has-taken-a-doomer-turn-what-now/
news:5f979626390d2530,AI agents blew the whistle on their cheating colleagues,"A group of AI agents asked to solve a series of math problems split into rival factions—when some cheated, others tried to stop them. That whistleblowing behavior, seen for the first time in a recent experiment run by Google DeepMind, could have implications for alignment researchers trying to keep swarms of autonomous AI agents in&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/14/1144037/ai-agents-blew-whistle-o-cheating-colleagues,2026-09-14T16:00:00Z,Amit Katwala,Companies | Policy & Security,cluster:ev-110,https://www.technologyreview.com/2026/09/14/1144037/ai-agents-blew-whistle-o-cheating-colleagues/
news:7ece25da6f96c5e8,Powering AI is an architecture problem,"On July 22, 2026, a transmission line fault in Ashburn, Virginia—the heart of the world&#8217;s largest data center cluster—knocked more than 3 gigawatts of load off the grid in seconds. And it wasn&#8217;t the first time. Two years earlier, a single failed surge arrester dropped roughly 60 Virginia facilities and 1,500 megawatts at once. No&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/10/1141649/powering-ai-is-an-architecture-problem,2026-09-10T11:00:00Z,Ricardo De Azevedo,Research,cluster:ev-111,https://www.technologyreview.com/2026/09/10/1141649/powering-ai-is-an-architecture-problem/
news:e429ee3a87608069,What OpenAI’s latest controversy tells us about the future of math,"OpenAI’s latest mathematical milestone has quickly become mired in controversy. Today, the company announced that its agents have solved one of the Millennium Prize Problems, some of the most important open problems in mathematics. Under normal circumstances, that solution would be a huge feather in OpenAI’s cap. But the announcement has been overshadowed by accusations&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/08/1143747/what-openais-latest-controversy-tells-us-about-the-future-of-math,2026-09-09T03:10:08Z,Grace Huckins,Companies,cluster:ev-112,https://www.technologyreview.com/2026/09/08/1143747/what-openais-latest-controversy-tells-us-about-the-future-of-math/
news:40805b9e5a63c97a,This AI entrepreneur is developing agents that can plan ahead for the unexpected,"Danijar Hafner’s office in San Francisco’s SoMa district sits mostly empty. His brand-new startup is still in stealth mode and doesn’t even have its name on the door. On the day I visited, earlier this year, there’s only one other person there, and little in the way of furniture. But what it lacks in decor,&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/08/1142088/danijar-hafner-developing-plan-ahead-agents,2026-09-08T10:34:00Z,Mat Honan,General AI,cluster:ev-113,https://www.technologyreview.com/2026/09/08/1142088/danijar-hafner-developing-plan-ahead-agents/
news:55aae7c93271e1dd,Architecting memory and storage in the AI era,"The era of AI inference has arrived. Imagine a healthcare system analyzing millions of data points in real time to accelerate life-saving medical research, or an intelligent assistant instantly resolving thousands of complex customer needs at once. These real-world breakthroughs rely on advanced infrastructure acting as the engine of continuous intelligence, powering real-time services while&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/04/1140872/architecting-memory-and-storage-in-the-ai-era,2026-09-04T18:39:19Z,MIT Technology Review Insights,General AI,cluster:ev-114,https://www.technologyreview.com/2026/09/04/1140872/architecting-memory-and-storage-in-the-ai-era/
news:13ff0d859f5d5761,Data from drones in Ukraine is fueling a new Wild West marketplace,"Battlefields in Ukraine are littered with the remnants of drones, which are now firmly established as a critical weapon of modern warfare. But behind all that wreckage, there’s a new gold mine for the defense sector. The data drones generate will far outlast the wars in which they are used to fight, increasingly becoming part&#8230;",MIT Technology Review - AI,technologyreview.com,https://technologyreview.com/2026/09/04/1143452/drone-data-wild-west,2026-09-04T09:25:19Z,Cory Alpert,General AI,cluster:ev-115,https://www.technologyreview.com/2026/09/04/1143452/drone-data-wild-west/
news:5a9724e864e1f792,Iceland-based Treble raises $18 million for its voice simulation platform,"Treble's voice simulation platform is used by voice AI model developers, AI wearable, and robotics companies",TechCrunch Artificial Intelligence,techcrunch.com,https://techcrunch.com/2026/09/16/iceland-based-treble-raises-18-million-for-its-voice-simulation-platform,2026-09-17T05:00:00Z,Ivan Mehta,AI Models | Robotics,cluster:ev-116,https://techcrunch.com/2026/09/16/iceland-based-treble-raises-18-million-for-its-voice-simulation-platform/
news:d1f24fc508353401,"Your startup’s next teammate might be an AI agent: Gusto, Insight Partners, and Leland explain what that changes at TechCrunch Disrupt 2026","This session will explore how early-stage companies are building teams where humans and AI agents work alongside each other — and how founders can do that without sacrificing speed, accountability, or culture. Learn more at TechCrunch Disrupt 2026. Register before September 25 to save up to $200.",TechCrunch Artificial Intelligence,techcrunch.com,https://techcrunch.com/2026/09/16/your-startups-next-teammate-might-be-an-ai-agent-gusto-insight-partners-and-leland-explain-what-that-changes-at-techcrunch-disrupt-2026,2026-09-17T03:30:00Z,TechCrunch Events,Agents,cluster:ev-117,https://techcrunch.com/2026/09/16/your-startups-next-teammate-might-be-an-ai-agent-gusto-insight-partners-and-leland-explain-what-that-changes-at-techcrunch-disrupt-2026/
